,food_name,nutrient_name,nutrient_amount,nutrient_unit
0,"Almond milk, unsweetened, plain, shelf stable","Tocotrienol, alpha",0.0,mg
0,"Almond milk, unsweetened, plain, shelf stable","Tocotrienol, beta",0.0,mg
0,"Almond milk, unsweetened, plain, shelf stable","Tocotrienol, gamma",0.0,mg
0,"Almond milk, unsweetened, plain, shelf stable","Tocotrienol, delta",0.0,mg
0,"Almond milk, unsweetened, plain, shelf stable","PUFA 18:3 n-3 c,c,c (ALA)",0.001,g
0,"Almond milk, unsweetened, plain, shelf stable",PUFA 20:3 n-3,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",PUFA 20:4 n-6,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",PUFA 22:4,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",PUFA 20:3 n-9,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",Thiamin,0.0,mg
0,"Almond milk, unsweetened, plain, shelf stable",Riboflavin,0.033,mg
0,"Almond milk, unsweetened, plain, shelf stable",Niacin,0.074,mg
0,"Almond milk, unsweetened, plain, shelf stable",Vitamin B-6,0.0,mg
0,"Almond milk, unsweetened, plain, shelf stable",Biotin,1.02,Âµg
0,"Almond milk, unsweetened, plain, shelf stable","Folate, total",0.0,Âµg
0,"Almond milk, unsweetened, plain, shelf stable",Vitamin B-12,0.338,Âµg
0,"Almond milk, unsweetened, plain, shelf stable",SFA 5:0,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",SFA 7:0,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",SFA 9:0,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",SFA 21:0,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",SFA 23:0,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",MUFA 12:1,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",MUFA 14:1 c,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",MUFA 20:1 c,0.001,g
0,"Almond milk, unsweetened, plain, shelf stable",TFA 20:1 t,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",MUFA 22:1 n-9,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",MUFA 22:1 n-11,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",TFA 18:3 t,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",PUFA 22:3,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable","Fatty acids, total trans",0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",Nitrogen,0.089,g
0,"Almond milk, unsweetened, plain, shelf stable","Fatty acids, total saturated",0.104,g
0,"Almond milk, unsweetened, plain, shelf stable",SFA 4:0,0.004,g
0,"Almond milk, unsweetened, plain, shelf stable",Total lipid (fat),1.22,g
0,"Almond milk, unsweetened, plain, shelf stable",SFA 6:0,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",SFA 8:0,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",SFA 10:0,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",Ash,0.487,g
0,"Almond milk, unsweetened, plain, shelf stable",SFA 12:0,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",SFA 14:0,0.002,g
0,"Almond milk, unsweetened, plain, shelf stable",SFA 16:0,0.078,g
0,"Almond milk, unsweetened, plain, shelf stable",Sucrose,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",SFA 18:0,0.019,g
0,"Almond milk, unsweetened, plain, shelf stable",Glucose,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",SFA 20:0,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",Fructose,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",Lactose,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",Maltose,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",PUFA 20:4,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",PUFA 22:6 n-3 (DHA),0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",SFA 22:0,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",PUFA 18:4,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",PUFA 20:5 n-3 (EPA),0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",Protein,0.555,g
0,"Almond milk, unsweetened, plain, shelf stable","Carbohydrate, by difference",0.337,g
0,"Almond milk, unsweetened, plain, shelf stable","Vitamin A, RAE",41.4,Âµg
0,"Almond milk, unsweetened, plain, shelf stable",Vitamin D (D2 + D3),0.927,Âµg
0,"Almond milk, unsweetened, plain, shelf stable",Energy (Atwater General Factors),14.6,kcal
0,"Almond milk, unsweetened, plain, shelf stable",Energy (Atwater Specific Factors),14.6,kcal
0,"Almond milk, unsweetened, plain, shelf stable","Vitamin D (D2 + D3), International Units",37.1,IU
0,"Almond milk, unsweetened, plain, shelf stable","Sugars, Total",0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",Total fat (NLEA),1.11,g
0,"Almond milk, unsweetened, plain, shelf stable",MUFA 22:1 c,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable","Fatty acids, total trans-monoenoic",0.0,g
0,"Almond milk, unsweetened, plain, shelf stable","Fatty acids, total trans-polyenoic",0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",MUFA 17:1 c,0.001,g
0,"Almond milk, unsweetened, plain, shelf stable",PUFA 18:2 c,0.276,g
0,"Almond milk, unsweetened, plain, shelf stable",TFA 18:2 t,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",PUFA 18:3 c,0.001,g
0,"Almond milk, unsweetened, plain, shelf stable",PUFA 20:3 c,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",PUFA 20:4c,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",PUFA 20:5c,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",PUFA 22:5 c,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",PUFA 22:6 c,0.0,g
0,"Almond milk, unsweetened, plain, shelf stable",PUFA 20:2 c,0.0,g
0,"Spinach, baby","Iron, Fe",1.26,mg
0,"Spinach, baby","Magnesium, Mg",92.9,mg
0,"Spinach, baby","Phosphorus, P",39.0,mg
0,"Spinach, baby","Potassium, K",582,mg
0,"Spinach, baby","Sodium, Na",111,mg
0,"Spinach, baby","Zinc, Zn",0.447,mg
0,"Spinach, baby",cis-Lutein/Zeaxanthin,0.0,Âµg
0,"Spinach, baby","Copper, Cu",0.082,mg
0,"Spinach, baby","Vitamin C, total ascorbic acid",26.5,mg
0,"Spinach, baby","Iodine, I",0.0,Âµg
0,"Spinach, baby",Thiamin,0.077,mg
0,"Spinach, baby","Manganese, Mn",0.488,mg
0,"Spinach, baby",Riboflavin,0.194,mg
0,"Spinach, baby","Selenium, Se",0.0,Âµg
0,"Spinach, baby",Niacin,0.551,mg
0,"Spinach, baby","Carotene, beta",3400.0,Âµg
0,"Spinach, baby","Carotene, alpha",0.0,Âµg
0,"Spinach, baby",Vitamin B-6,0.195,mg
0,"Spinach, baby",Biotin,1.66,Âµg
0,"Spinach, baby","Folate, total",116,Âµg
0,"Spinach, baby",Water,92.5,g
0,"Spinach, baby","Carotene, gamma",0.0,Âµg
0,"Spinach, baby",Zeaxanthin,191,Âµg
0,"Spinach, baby","Cryptoxanthin, beta",0.0,Âµg
0,"Spinach, baby",Lutein,5830.0,Âµg
0,"Spinach, baby",Lycopene,0.0,Âµg
0,"Spinach, baby",Nitrogen,0.456,g
0,"Spinach, baby",Total lipid (fat),0.619,g
0,"Spinach, baby",Ash,1.6,g
0,"Spinach, baby","Cryptoxanthin, alpha",0.0,Âµg
0,"Spinach, baby","Fiber, total dietary",1.56,g
0,"Spinach, baby","Calcium, Ca",68.4,mg
0,"Spinach, baby",Protein,2.85,g
0,"Spinach, baby","Carbohydrate, by difference",2.41,g
0,"Spinach, baby","Vitamin A, RAE",283,Âµg
0,"Spinach, baby",Energy (Atwater General Factors),26.6,kcal
0,"Spinach, baby",Energy (Atwater Specific Factors),20.7,kcal
0,"Spinach, baby",Lutein + zeaxanthin,6020.0,Âµg
0,"Spinach, baby","Carbohydrate, by summation",1.56,g
0,"Spinach, mature","Iron, Fe",1.05,mg
0,"Spinach, mature","Magnesium, Mg",93.0,mg
0,"Spinach, mature","Phosphorus, P",40.6,mg
0,"Spinach, mature","Potassium, K",460,mg
0,"Spinach, mature","Sodium, Na",107,mg
0,"Spinach, mature","Zinc, Zn",0.423,mg
0,"Spinach, mature",cis-Lutein/Zeaxanthin,0.0,Âµg
0,"Spinach, mature","Vitamin C, total ascorbic acid",30.3,mg
0,"Spinach, mature","Copper, Cu",0.079,mg
0,"Spinach, mature","Iodine, I",6.09,Âµg
0,"Spinach, mature","Manganese, Mn",0.426,mg
0,"Spinach, mature",Thiamin,0.076,mg
0,"Spinach, mature",Riboflavin,0.192,mg
0,"Spinach, mature","Selenium, Se",0.0,Âµg
0,"Spinach, mature",Niacin,0.51,mg
0,"Spinach, mature","Carotene, beta",3670.0,Âµg
0,"Spinach, mature","Carotene, alpha",0.0,Âµg
0,"Spinach, mature",Vitamin B-6,0.214,mg
0,"Spinach, mature",Biotin,4.25,Âµg
0,"Spinach, mature","Folate, total",113,Âµg
0,"Spinach, mature",Water,92.4,g
0,"Spinach, mature","Carotene, gamma",0.0,Âµg
0,"Spinach, mature",Zeaxanthin,466,Âµg
0,"Spinach, mature","Cryptoxanthin, beta",10.0,Âµg
0,"Spinach, mature",Lutein,7450.0,Âµg
0,"Spinach, mature",Lycopene,0.0,Âµg
0,"Spinach, mature",Nitrogen,0.465,g
0,"Spinach, mature",Total lipid (fat),0.604,g
0,"Spinach, mature",Ash,1.42,g
0,"Spinach, mature","Cryptoxanthin, alpha",0.0,Âµg
0,"Spinach, mature","Fiber, total dietary",1.59,g
0,"Spinach, mature","Calcium, Ca",66.6,mg
0,"Spinach, mature",Protein,2.91,g
0,"Spinach, mature","Carbohydrate, by difference",2.64,g
0,"Spinach, mature","Vitamin A, RAE",306,Âµg
0,"Spinach, mature",Energy (Atwater General Factors),27.6,kcal
0,"Spinach, mature",Energy (Atwater Specific Factors),21.6,kcal
0,"Spinach, mature",Lutein + zeaxanthin,7920.0,Âµg
0,"Tomato, roma","Iron, Fe",0.103,mg
0,"Tomato, roma","Magnesium, Mg",8.09,mg
0,"Tomato, roma","Phosphorus, P",19.1,mg
0,"Tomato, roma","Potassium, K",193,mg
0,"Tomato, roma","Sodium, Na",0.0,mg
0,"Tomato, roma","Zinc, Zn",0.082,mg
0,"Tomato, roma",cis-Lutein/Zeaxanthin,0.0,Âµg
0,"Tomato, roma","Copper, Cu",0.032,mg
0,"Tomato, roma","Vitamin C, total ascorbic acid",17.8,mg
0,"Tomato, roma","Manganese, Mn",0.087,mg
0,"Tomato, roma",Thiamin,0.056,mg
0,"Tomato, roma",Riboflavin,0.0,mg
0,"Tomato, roma","Selenium, Se",0.0,Âµg
0,"Tomato, roma",Niacin,0.533,mg
0,"Tomato, roma","Carotene, beta",276,Âµg
0,"Tomato, roma","Carotene, alpha",0.875,Âµg
0,"Tomato, roma",Vitamin B-6,0.079,mg
0,"Tomato, roma",Biotin,0.469,Âµg
0,"Tomato, roma","Folate, total",9.99,Âµg
0,"Tomato, roma",Water,94.7,g
0,"Tomato, roma","Carotene, gamma",2.12,Âµg
0,"Tomato, roma",Zeaxanthin,0.0,Âµg
0,"Tomato, roma","Cryptoxanthin, beta",19.1,Âµg
0,"Tomato, roma",Lutein,56.0,Âµg
0,"Tomato, roma",Lycopene,2860.0,Âµg
0,"Tomato, roma",Nitrogen,0.111,g
0,"Tomato, roma",Total lipid (fat),0.425,g
0,"Tomato, roma",Ash,0.312,g
0,"Tomato, roma","Cryptoxanthin, alpha",9.62,Âµg
0,"Tomato, roma","Fiber, total dietary",0.971,g
0,"Tomato, roma","Calcium, Ca",9.96,mg
0,"Tomato, roma",Protein,0.696,g
0,"Tomato, roma","Carbohydrate, by difference",3.84,g
0,"Tomato, roma","Vitamin A, RAE",23.9,Âµg
0,"Tomato, roma",Energy (Atwater General Factors),22.0,kcal
0,"Tomato, roma",Energy (Atwater Specific Factors),19.0,kcal
0,"Tomato, roma",Lutein + zeaxanthin,56.0,Âµg
0,"Flour, 00","Iron, Fe",0.986,mg
0,"Flour, 00","Magnesium, Mg",25.8,mg
0,"Flour, 00","Phosphorus, P",106,mg
0,"Flour, 00","Potassium, K",136,mg
0,"Flour, 00","Sodium, Na",0.0,mg
0,"Flour, 00","Zinc, Zn",0.791,mg
0,"Flour, 00","Copper, Cu",0.168,mg
0,"Flour, 00",Nitrogen,1.82,g
0,"Flour, 00",Total lipid (fat),1.52,g
0,"Flour, 00","Manganese, Mn",0.552,mg
0,"Flour, 00",Thiamin,0.125,mg
0,"Flour, 00","Molybdenum, Mo",34.4,Âµg
0,"Flour, 00",Riboflavin,0.091,mg
0,"Flour, 00",Ash,0.464,g
0,"Flour, 00",Niacin,1.36,mg
0,"Flour, 00","Selenium, Se",10.3,Âµg
0,"Flour, 00","Fiber, total dietary",2.66,g
0,"Flour, 00",Vitamin B-6,0.055,mg
0,"Flour, 00","Folate, total",13.5,Âµg
0,"Flour, 00",Water,12.2,g
0,"Flour, 00","Calcium, Ca",18.7,mg
0,"Flour, 00",Protein,11.4,g
0,"Flour, 00","Carbohydrate, by difference",74.4,g
0,"Flour, 00",Energy (Atwater General Factors),357,kcal
0,"Flour, 00",Energy (Atwater Specific Factors),366,kcal
0,"Flour, spelt, whole grain","Iron, Fe",3.77,mg
0,"Flour, spelt, whole grain","Magnesium, Mg",124,mg
0,"Flour, spelt, whole grain","Phosphorus, P",362,mg
0,"Flour, spelt, whole grain","Potassium, K",350,mg
0,"Flour, spelt, whole grain","Sodium, Na",0.0,mg
0,"Flour, spelt, whole grain","Zinc, Zn",3.59,mg
0,"Flour, spelt, whole grain","Copper, Cu",0.531,mg
0,"Flour, spelt, whole grain",Nitrogen,2.32,g
0,"Flour, spelt, whole grain",Total lipid (fat),2.54,g
0,"Flour, spelt, whole grain","Manganese, Mn",2.94,mg
0,"Flour, spelt, whole grain",Thiamin,0.298,mg
0,"Flour, spelt, whole grain","Molybdenum, Mo",91.9,Âµg
0,"Flour, spelt, whole grain",Riboflavin,0.143,mg
0,"Flour, spelt, whole grain",Ash,1.54,g
0,"Flour, spelt, whole grain",Niacin,5.47,mg
0,"Flour, spelt, whole grain","Selenium, Se",9.48,Âµg
0,"Flour, spelt, whole grain","Fiber, total dietary",9.34,g
0,"Flour, spelt, whole grain",Vitamin B-6,0.236,mg
0,"Flour, spelt, whole grain","Folate, total",38.4,Âµg
0,"Flour, spelt, whole grain",Water,10.7,g
0,"Flour, spelt, whole grain","Calcium, Ca",30.0,mg
0,"Flour, spelt, whole grain",Protein,14.5,g
0,"Flour, spelt, whole grain","Carbohydrate, by difference",70.7,g
0,"Flour, spelt, whole grain",Energy (Atwater General Factors),364,kcal
0,"Flour, spelt, whole grain",Energy (Atwater Specific Factors),341,kcal
0,"Flour, spelt, whole grain",Biotin,10.4,Âµg
0,"Flour, semolina, coarse and semi-coarse","Iron, Fe",1.55,mg
0,"Flour, semolina, coarse and semi-coarse","Magnesium, Mg",35.2,mg
0,"Flour, semolina, coarse and semi-coarse","Phosphorus, P",130,mg
0,"Flour, semolina, coarse and semi-coarse","Potassium, K",174,mg
0,"Flour, semolina, coarse and semi-coarse","Sodium, Na",0.0,mg
0,"Flour, semolina, coarse and semi-coarse","Zinc, Zn",0.947,mg
0,"Flour, semolina, coarse and semi-coarse","Copper, Cu",0.227,mg
0,"Flour, semolina, coarse and semi-coarse",Nitrogen,1.88,g
0,"Flour, semolina, coarse and semi-coarse",Total lipid (fat),1.6,g
0,"Flour, semolina, coarse and semi-coarse","Manganese, Mn",0.647,mg
0,"Flour, semolina, coarse and semi-coarse",Thiamin,0.405,mg
0,"Flour, semolina, coarse and semi-coarse","Molybdenum, Mo",38.3,Âµg
0,"Flour, semolina, coarse and semi-coarse",Riboflavin,0.247,mg
0,"Flour, semolina, coarse and semi-coarse",Ash,0.608,g
0,"Flour, semolina, coarse and semi-coarse",Niacin,3.63,mg
0,"Flour, semolina, coarse and semi-coarse","Selenium, Se",29.8,Âµg
0,"Flour, semolina, coarse and semi-coarse","Fiber, total dietary",3.22,g
0,"Flour, semolina, coarse and semi-coarse",Vitamin B-6,0.083,mg
0,"Flour, semolina, coarse and semi-coarse","Folate, total",168,Âµg
0,"Flour, semolina, coarse and semi-coarse",Water,12.2,g
0,"Flour, semolina, coarse and semi-coarse","Calcium, Ca",17.2,mg
0,"Flour, semolina, coarse and semi-coarse",Protein,11.7,g
0,"Flour, semolina, coarse and semi-coarse","Carbohydrate, by difference",73.8,g
0,"Flour, semolina, coarse and semi-coarse",Energy (Atwater General Factors),357,kcal
0,"Flour, semolina, coarse and semi-coarse",Energy (Atwater Specific Factors),365,kcal
0,"Flour, semolina, fine","Iron, Fe",2.43,mg
0,"Flour, semolina, fine","Magnesium, Mg",46.3,mg
0,"Flour, semolina, fine","Phosphorus, P",163,mg
0,"Flour, semolina, fine","Potassium, K",208,mg
0,"Flour, semolina, fine","Sodium, Na",0.426,mg
0,"Flour, semolina, fine","Zinc, Zn",1.24,mg
0,"Flour, semolina, fine","Copper, Cu",0.286,mg
0,"Flour, semolina, fine",Nitrogen,2.13,g
0,"Flour, semolina, fine",Total lipid (fat),1.84,g
0,"Flour, semolina, fine","Manganese, Mn",0.842,mg
0,"Flour, semolina, fine",Thiamin,0.695,mg
0,"Flour, semolina, fine","Molybdenum, Mo",47.9,Âµg
0,"Flour, semolina, fine",Riboflavin,0.34,mg
0,"Flour, semolina, fine",Ash,0.735,g
0,"Flour, semolina, fine",Niacin,5.6,mg
0,"Flour, semolina, fine","Selenium, Se",44.1,Âµg
0,"Flour, semolina, fine","Fiber, total dietary",3.68,g
0,"Flour, semolina, fine",Vitamin B-6,0.108,mg
0,"Flour, semolina, fine","Folate, total",164,Âµg
0,"Flour, semolina, fine",Water,12.1,g
0,"Flour, semolina, fine","Calcium, Ca",19.8,mg
0,"Flour, semolina, fine",Protein,13.3,g
0,"Flour, semolina, fine","Carbohydrate, by difference",72.0,g
0,"Flour, semolina, fine",Energy (Atwater General Factors),358,kcal
0,"Flour, semolina, fine",Energy (Atwater Specific Factors),366,kcal
0,"Apple juice, with added vitamin C, from concentrate, shelf stable","Iron, Fe",0.04,mg
0,"Apple juice, with added vitamin C, from concentrate, shelf stable","Magnesium, Mg",4.86,mg
0,"Apple juice, with added vitamin C, from concentrate, shelf stable","Phosphorus, P",5.99,mg
0,"Apple juice, with added vitamin C, from concentrate, shelf stable","Potassium, K",95.9,mg
0,"Apple juice, with added vitamin C, from concentrate, shelf stable","Sodium, Na",4.87,mg
0,"Apple juice, with added vitamin C, from concentrate, shelf stable","Zinc, Zn",0.002,mg
0,"Apple juice, with added vitamin C, from concentrate, shelf stable",Citric acid,0.0,mg
0,"Apple juice, with added vitamin C, from concentrate, shelf stable","Copper, Cu",0.003,mg
0,"Apple juice, with added vitamin C, from concentrate, shelf stable","Vitamin C, total ascorbic acid",51.2,mg
0,"Apple juice, with added vitamin C, from concentrate, shelf stable","Manganese, Mn",0.027,mg
0,"Apple juice, with added vitamin C, from concentrate, shelf stable",Thiamin,0.0,mg
0,"Apple juice, with added vitamin C, from concentrate, shelf stable",Malic acid,360,mg
0,"Apple juice, with added vitamin C, from concentrate, shelf stable",Niacin,0.01,mg
0,"Apple juice, with added vitamin C, from concentrate, shelf stable",Oxalic acid,0.0,mg
0,"Apple juice, with added vitamin C, from concentrate, shelf stable",Quinic acid,0.0,mg
0,"Apple juice, with added vitamin C, from concentrate, shelf stable",Vitamin B-6,0.014,mg
0,"Apple juice, with added vitamin C, from concentrate, shelf stable","Folate, total",3.09,Âµg
0,"Apple juice, with added vitamin C, from concentrate, shelf stable",Water,88.1,g
0,"Apple juice, with added vitamin C, from concentrate, shelf stable",Nitrogen,0.014,g
0,"Apple juice, with added vitamin C, from concentrate, shelf stable",Total lipid (fat),0.286,g
0,"Apple juice, with added vitamin C, from concentrate, shelf stable",Ash,0.124,g
0,"Apple juice, with added vitamin C, from concentrate, shelf stable",Sucrose,1.39,g
0,"Apple juice, with added vitamin C, from concentrate, shelf stable",Galactose,0.0,g
0,"Apple juice, with added vitamin C, from concentrate, shelf stable",Glucose,3.21,g
0,"Apple juice, with added vitamin C, from concentrate, shelf stable",Fructose,5.7,g
0,"Apple juice, with added vitamin C, from concentrate, shelf stable",Lactose,0.0,g
